place_name,category,activity,latitude,longitude,source_reference,source_url,classification
Kolamediriya Purana Rajamaha Viharaya,Temples,Temple visit,6.705641,80.002518,node/4524958405,https://www.openstreetmap.org/node/4524958405,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolamediriya Purana Rajamaha Viharaya,Temples,Culture,6.705641,80.002518,node/4524958405,https://www.openstreetmap.org/node/4524958405,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolamediriya Purana Rajamaha Viharaya,Temples,Heritage,6.705641,80.002518,node/4524958405,https://www.openstreetmap.org/node/4524958405,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolamediriya Purana Rajamaha Viharaya,Temples,Photography,6.705641,80.002518,node/4524958405,https://www.openstreetmap.org/node/4524958405,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolankanda Gallen Aranya Senasanaya,Temples,Temple visit,6.8910606,80.1178296,node/5283927555,https://www.openstreetmap.org/node/5283927555,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolankanda Gallen Aranya Senasanaya,Temples,Culture,6.8910606,80.1178296,node/5283927555,https://www.openstreetmap.org/node/5283927555,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolankanda Gallen Aranya Senasanaya,Temples,Heritage,6.8910606,80.1178296,node/5283927555,https://www.openstreetmap.org/node/5283927555,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolankanda Gallen Aranya Senasanaya,Temples,Photography,6.8910606,80.1178296,node/5283927555,https://www.openstreetmap.org/node/5283927555,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolavil Vinayagar Kovil,Temples,Temple visit,7.1994289,81.8499606,way/798833693,https://www.openstreetmap.org/way/798833693,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolavil Vinayagar Kovil,Temples,Culture,7.1994289,81.8499606,way/798833693,https://www.openstreetmap.org/way/798833693,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolavil Vinayagar Kovil,Temples,Heritage,7.1994289,81.8499606,way/798833693,https://www.openstreetmap.org/way/798833693,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolavil Vinayagar Kovil,Temples,Photography,7.1994289,81.8499606,way/798833693,https://www.openstreetmap.org/way/798833693,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolonnawa Bodhiya,Temples,Temple visit,6.9315182,79.8840169,node/4666466249,https://www.openstreetmap.org/node/4666466249,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolonnawa Bodhiya,Temples,Culture,6.9315182,79.8840169,node/4666466249,https://www.openstreetmap.org/node/4666466249,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolonnawa Bodhiya,Temples,Heritage,6.9315182,79.8840169,node/4666466249,https://www.openstreetmap.org/node/4666466249,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolonnawa Bodhiya,Temples,Photography,6.9315182,79.8840169,node/4666466249,https://www.openstreetmap.org/node/4666466249,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolonnawa Rajamaha Viharaya,Temples,Temple visit,6.9329491,79.8880675,node/621179349,https://www.openstreetmap.org/node/621179349,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolonnawa Rajamaha Viharaya,Temples,Culture,6.9329491,79.8880675,node/621179349,https://www.openstreetmap.org/node/621179349,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolonnawa Rajamaha Viharaya,Temples,Heritage,6.9329491,79.8880675,node/621179349,https://www.openstreetmap.org/node/621179349,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolonnawa Rajamaha Viharaya,Temples,Photography,6.9329491,79.8880675,node/621179349,https://www.openstreetmap.org/node/621179349,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolumbuthurai Vairavar Kovil,Temples,Temple visit,9.6572235,80.045053,node/3474452201,https://www.openstreetmap.org/node/3474452201,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolumbuthurai Vairavar Kovil,Temples,Culture,9.6572235,80.045053,node/3474452201,https://www.openstreetmap.org/node/3474452201,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolumbuthurai Vairavar Kovil,Temples,Heritage,9.6572235,80.045053,node/3474452201,https://www.openstreetmap.org/node/3474452201,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kolumbuthurai Vairavar Kovil,Temples,Photography,9.6572235,80.045053,node/3474452201,https://www.openstreetmap.org/node/3474452201,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Komari Pillaiyar Kovil,Temples,Temple visit,6.9669011,81.8584,way/799127749,https://www.openstreetmap.org/way/799127749,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Komari Pillaiyar Kovil,Temples,Culture,6.9669011,81.8584,way/799127749,https://www.openstreetmap.org/way/799127749,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Komari Pillaiyar Kovil,Temples,Heritage,6.9669011,81.8584,way/799127749,https://www.openstreetmap.org/way/799127749,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Komari Pillaiyar Kovil,Temples,Photography,6.9669011,81.8584,way/799127749,https://www.openstreetmap.org/way/799127749,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Komarikagoda Andagiri Viharaya,Temples,Temple visit,6.8289512,80.9789847,way/519289284,https://www.openstreetmap.org/way/519289284,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Komarikagoda Andagiri Viharaya,Temples,Culture,6.8289512,80.9789847,way/519289284,https://www.openstreetmap.org/way/519289284,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Komarikagoda Andagiri Viharaya,Temples,Heritage,6.8289512,80.9789847,way/519289284,https://www.openstreetmap.org/way/519289284,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Komarikagoda Andagiri Viharaya,Temples,Photography,6.8289512,80.9789847,way/519289284,https://www.openstreetmap.org/way/519289284,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kombadi Amman Temple,Temples,Temple visit,9.4737658,80.4952258,way/436369459,https://www.openstreetmap.org/way/436369459,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kombadi Amman Temple,Temples,Culture,9.4737658,80.4952258,way/436369459,https://www.openstreetmap.org/way/436369459,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kombadi Amman Temple,Temples,Heritage,9.4737658,80.4952258,way/436369459,https://www.openstreetmap.org/way/436369459,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kombadi Amman Temple,Temples,Photography,9.4737658,80.4952258,way/436369459,https://www.openstreetmap.org/way/436369459,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kombavil Nagathambiraan Temple,Temples,Temple visit,9.3404538,80.6979336,node/4580961175,https://www.openstreetmap.org/node/4580961175,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kombavil Nagathambiraan Temple,Temples,Culture,9.3404538,80.6979336,node/4580961175,https://www.openstreetmap.org/node/4580961175,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kombavil Nagathambiraan Temple,Temples,Heritage,9.3404538,80.6979336,node/4580961175,https://www.openstreetmap.org/node/4580961175,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kombavil Nagathambiraan Temple,Temples,Photography,9.3404538,80.6979336,node/4580961175,https://www.openstreetmap.org/node/4580961175,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kommaveddi Pillayar Kovil,Temples,Temple visit,9.5979065,79.8177198,node/3519872553,https://www.openstreetmap.org/node/3519872553,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kommaveddi Pillayar Kovil,Temples,Culture,9.5979065,79.8177198,node/3519872553,https://www.openstreetmap.org/node/3519872553,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kommaveddi Pillayar Kovil,Temples,Heritage,9.5979065,79.8177198,node/3519872553,https://www.openstreetmap.org/node/3519872553,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kommaveddi Pillayar Kovil,Temples,Photography,9.5979065,79.8177198,node/3519872553,https://www.openstreetmap.org/node/3519872553,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konakalagala Sri Vijitha Maha Viharaya,Temples,Temple visit,7.3935261,80.6189685,node/3855906372,https://www.openstreetmap.org/node/3855906372,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konakalagala Sri Vijitha Maha Viharaya,Temples,Culture,7.3935261,80.6189685,node/3855906372,https://www.openstreetmap.org/node/3855906372,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konakalagala Sri Vijitha Maha Viharaya,Temples,Heritage,7.3935261,80.6189685,node/3855906372,https://www.openstreetmap.org/node/3855906372,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konakalagala Sri Vijitha Maha Viharaya,Temples,Photography,7.3935261,80.6189685,node/3855906372,https://www.openstreetmap.org/node/3855906372,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kondadeniya Rajamaha Viharaya,Temples,Temple visit,7.8040484,80.3040278,node/4095123491,https://www.openstreetmap.org/node/4095123491,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kondadeniya Rajamaha Viharaya,Temples,Culture,7.8040484,80.3040278,node/4095123491,https://www.openstreetmap.org/node/4095123491,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kondadeniya Rajamaha Viharaya,Temples,Heritage,7.8040484,80.3040278,node/4095123491,https://www.openstreetmap.org/node/4095123491,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kondadeniya Rajamaha Viharaya,Temples,Photography,7.8040484,80.3040278,node/4095123491,https://www.openstreetmap.org/node/4095123491,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kondavil East Arasady Vinayagar Kovil,Temples,Temple visit,9.7053786,80.0299546,way/166434346,https://www.openstreetmap.org/way/166434346,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kondavil East Arasady Vinayagar Kovil,Temples,Culture,9.7053786,80.0299546,way/166434346,https://www.openstreetmap.org/way/166434346,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kondavil East Arasady Vinayagar Kovil,Temples,Heritage,9.7053786,80.0299546,way/166434346,https://www.openstreetmap.org/way/166434346,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kondavil East Arasady Vinayagar Kovil,Temples,Photography,9.7053786,80.0299546,way/166434346,https://www.openstreetmap.org/way/166434346,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kondavil West Kantharvalavu Sri Maha Ganapathi Pillayar Kovil,Temples,Temple visit,9.7066356,80.0219054,way/558415746,https://www.openstreetmap.org/way/558415746,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kondavil West Kantharvalavu Sri Maha Ganapathi Pillayar Kovil,Temples,Culture,9.7066356,80.0219054,way/558415746,https://www.openstreetmap.org/way/558415746,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kondavil West Kantharvalavu Sri Maha Ganapathi Pillayar Kovil,Temples,Heritage,9.7066356,80.0219054,way/558415746,https://www.openstreetmap.org/way/558415746,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kondavil West Kantharvalavu Sri Maha Ganapathi Pillayar Kovil,Temples,Photography,9.7066356,80.0219054,way/558415746,https://www.openstreetmap.org/way/558415746,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kondhagala Purana Rajamaha Viharaya,Temples,Temple visit,6.1401458,80.760245,node/3769905087,https://www.openstreetmap.org/node/3769905087,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kondhagala Purana Rajamaha Viharaya,Temples,Culture,6.1401458,80.760245,node/3769905087,https://www.openstreetmap.org/node/3769905087,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kondhagala Purana Rajamaha Viharaya,Temples,Heritage,6.1401458,80.760245,node/3769905087,https://www.openstreetmap.org/node/3769905087,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kondhagala Purana Rajamaha Viharaya,Temples,Photography,6.1401458,80.760245,node/3769905087,https://www.openstreetmap.org/node/3769905087,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koneshwaram Temple,Temples,Temple visit,8.5824415,81.2453772,node/4000048959,https://www.openstreetmap.org/node/4000048959,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koneshwaram Temple,Temples,Culture,8.5824415,81.2453772,node/4000048959,https://www.openstreetmap.org/node/4000048959,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koneshwaram Temple,Temples,Heritage,8.5824415,81.2453772,node/4000048959,https://www.openstreetmap.org/node/4000048959,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koneshwaram Temple,Temples,Photography,8.5824415,81.2453772,node/4000048959,https://www.openstreetmap.org/node/4000048959,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konthahela Temple,Temples,Temple visit,6.8670144,80.9668833,node/7093523810,https://www.openstreetmap.org/node/7093523810,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konthahela Temple,Temples,Culture,6.8670144,80.9668833,node/7093523810,https://www.openstreetmap.org/node/7093523810,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konthahela Temple,Temples,Heritage,6.8670144,80.9668833,node/7093523810,https://www.openstreetmap.org/node/7093523810,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Konthahela Temple,Temples,Photography,6.8670144,80.9668833,node/7093523810,https://www.openstreetmap.org/node/7093523810,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koompola Sri Sumanaramaya,Temples,Temple visit,7.437929,80.3808689,way/646408398,https://www.openstreetmap.org/way/646408398,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koompola Sri Sumanaramaya,Temples,Culture,7.437929,80.3808689,way/646408398,https://www.openstreetmap.org/way/646408398,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koompola Sri Sumanaramaya,Temples,Heritage,7.437929,80.3808689,way/646408398,https://www.openstreetmap.org/way/646408398,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koompola Sri Sumanaramaya,Temples,Photography,7.437929,80.3808689,way/646408398,https://www.openstreetmap.org/way/646408398,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongoda Sri Bodhirajarama Purana Viharaya,Temples,Temple visit,7.3666116,80.0006128,way/582457918,https://www.openstreetmap.org/way/582457918,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongoda Sri Bodhirajarama Purana Viharaya,Temples,Culture,7.3666116,80.0006128,way/582457918,https://www.openstreetmap.org/way/582457918,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongoda Sri Bodhirajarama Purana Viharaya,Temples,Heritage,7.3666116,80.0006128,way/582457918,https://www.openstreetmap.org/way/582457918,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koongoda Sri Bodhirajarama Purana Viharaya,Temples,Photography,7.3666116,80.0006128,way/582457918,https://www.openstreetmap.org/way/582457918,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koparkulam Pillayar Kovil,Temples,Temple visit,9.6279701,80.0947268,way/129832864,https://www.openstreetmap.org/way/129832864,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koparkulam Pillayar Kovil,Temples,Culture,9.6279701,80.0947268,way/129832864,https://www.openstreetmap.org/way/129832864,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koparkulam Pillayar Kovil,Temples,Heritage,9.6279701,80.0947268,way/129832864,https://www.openstreetmap.org/way/129832864,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koparkulam Pillayar Kovil,Temples,Photography,9.6279701,80.0947268,way/129832864,https://www.openstreetmap.org/way/129832864,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Korambe Pansala,Temples,Temple visit,6.9010887,79.9292281,node/3593222464,https://www.openstreetmap.org/node/3593222464,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Korambe Pansala,Temples,Culture,6.9010887,79.9292281,node/3593222464,https://www.openstreetmap.org/node/3593222464,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Korambe Pansala,Temples,Heritage,6.9010887,79.9292281,node/3593222464,https://www.openstreetmap.org/node/3593222464,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Korambe Pansala,Temples,Photography,6.9010887,79.9292281,node/3593222464,https://www.openstreetmap.org/node/3593222464,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Korathota Purana Rajamaha Viharaya,Temples,Temple visit,6.9145381,80.0019037,way/961972655,https://www.openstreetmap.org/way/961972655,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Korathota Purana Rajamaha Viharaya,Temples,Culture,6.9145381,80.0019037,way/961972655,https://www.openstreetmap.org/way/961972655,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Korathota Purana Rajamaha Viharaya,Temples,Heritage,6.9145381,80.0019037,way/961972655,https://www.openstreetmap.org/way/961972655,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Korathota Purana Rajamaha Viharaya,Temples,Photography,6.9145381,80.0019037,way/961972655,https://www.openstreetmap.org/way/961972655,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kosgama Sri Wishuddharamaya,Temples,Temple visit,7.2641719,79.9656249,way/531626218,https://www.openstreetmap.org/way/531626218,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kosgama Sri Wishuddharamaya,Temples,Culture,7.2641719,79.9656249,way/531626218,https://www.openstreetmap.org/way/531626218,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kosgama Sri Wishuddharamaya,Temples,Heritage,7.2641719,79.9656249,way/531626218,https://www.openstreetmap.org/way/531626218,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kosgama Sri Wishuddharamaya,Temples,Photography,7.2641719,79.9656249,way/531626218,https://www.openstreetmap.org/way/531626218,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koslanda Temple,Temples,Temple visit,6.7410244,81.0177994,node/4440052300,https://www.openstreetmap.org/node/4440052300,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koslanda Temple,Temples,Culture,6.7410244,81.0177994,node/4440052300,https://www.openstreetmap.org/node/4440052300,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koslanda Temple,Temples,Heritage,6.7410244,81.0177994,node/4440052300,https://www.openstreetmap.org/node/4440052300,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koslanda Temple,Temples,Photography,6.7410244,81.0177994,node/4440052300,https://www.openstreetmap.org/node/4440052300,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kospotha Aranya,Temples,Temple visit,7.7500773,80.5296314,node/4933895492,https://www.openstreetmap.org/node/4933895492,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kospotha Aranya,Temples,Culture,7.7500773,80.5296314,node/4933895492,https://www.openstreetmap.org/node/4933895492,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kospotha Aranya,Temples,Heritage,7.7500773,80.5296314,node/4933895492,https://www.openstreetmap.org/node/4933895492,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kospotha Aranya,Temples,Photography,7.7500773,80.5296314,node/4933895492,https://www.openstreetmap.org/node/4933895492,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kossinna Rajamaha Viharaya,Temples,Temple visit,7.047635,79.9679774,way/286395715,https://www.openstreetmap.org/way/286395715,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kossinna Rajamaha Viharaya,Temples,Culture,7.047635,79.9679774,way/286395715,https://www.openstreetmap.org/way/286395715,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kossinna Rajamaha Viharaya,Temples,Heritage,7.047635,79.9679774,way/286395715,https://www.openstreetmap.org/way/286395715,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kossinna Rajamaha Viharaya,Temples,Photography,7.047635,79.9679774,way/286395715,https://www.openstreetmap.org/way/286395715,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kossinna Rajamaha Viharaya,Temples,Temple visit,7.0476654,79.9674017,way/332889077,https://www.openstreetmap.org/way/332889077,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kossinna Rajamaha Viharaya,Temples,Culture,7.0476654,79.9674017,way/332889077,https://www.openstreetmap.org/way/332889077,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kossinna Rajamaha Viharaya,Temples,Heritage,7.0476654,79.9674017,way/332889077,https://www.openstreetmap.org/way/332889077,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kossinna Rajamaha Viharaya,Temples,Photography,7.0476654,79.9674017,way/332889077,https://www.openstreetmap.org/way/332889077,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koswaththa Temple,Temples,Temple visit,7.6006654,80.5156372,node/3781234947,https://www.openstreetmap.org/node/3781234947,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koswaththa Temple,Temples,Culture,7.6006654,80.5156372,node/3781234947,https://www.openstreetmap.org/node/3781234947,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koswaththa Temple,Temples,Heritage,7.6006654,80.5156372,node/3781234947,https://www.openstreetmap.org/node/3781234947,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koswaththa Temple,Temples,Photography,7.6006654,80.5156372,node/3781234947,https://www.openstreetmap.org/node/3781234947,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koswaththa Temple,Temples,Temple visit,7.3762217,79.9016119,way/605730093,https://www.openstreetmap.org/way/605730093,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koswaththa Temple,Temples,Culture,7.3762217,79.9016119,way/605730093,https://www.openstreetmap.org/way/605730093,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koswaththa Temple,Temples,Heritage,7.3762217,79.9016119,way/605730093,https://www.openstreetmap.org/way/605730093,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koswaththa Temple,Temples,Photography,7.3762217,79.9016119,way/605730093,https://www.openstreetmap.org/way/605730093,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koswatta Temple,Temples,Temple visit,7.3758517,79.9009969,way/605730059,https://www.openstreetmap.org/way/605730059,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koswatta Temple,Temples,Culture,7.3758517,79.9009969,way/605730059,https://www.openstreetmap.org/way/605730059,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koswatta Temple,Temples,Heritage,7.3758517,79.9009969,way/605730059,https://www.openstreetmap.org/way/605730059,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koswatta Temple,Temples,Photography,7.3758517,79.9009969,way/605730059,https://www.openstreetmap.org/way/605730059,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotabo Temple,Temples,Temple visit,6.0790695,80.6601067,node/13412730675,https://www.openstreetmap.org/node/13412730675,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotabo Temple,Temples,Culture,6.0790695,80.6601067,node/13412730675,https://www.openstreetmap.org/node/13412730675,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotabo Temple,Temples,Heritage,6.0790695,80.6601067,node/13412730675,https://www.openstreetmap.org/node/13412730675,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotabo Temple,Temples,Photography,6.0790695,80.6601067,node/13412730675,https://www.openstreetmap.org/node/13412730675,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotabogoda Raaja Maha Viharaya,Temples,Temple visit,7.2659649,80.5322667,way/638994542,https://www.openstreetmap.org/way/638994542,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotabogoda Raaja Maha Viharaya,Temples,Culture,7.2659649,80.5322667,way/638994542,https://www.openstreetmap.org/way/638994542,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotabogoda Raaja Maha Viharaya,Temples,Heritage,7.2659649,80.5322667,way/638994542,https://www.openstreetmap.org/way/638994542,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotabogoda Raaja Maha Viharaya,Temples,Photography,7.2659649,80.5322667,way/638994542,https://www.openstreetmap.org/way/638994542,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotagala Pabbatharama Viharaya,Temples,Temple visit,6.9242032,80.6099519,way/517320712,https://www.openstreetmap.org/way/517320712,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotagala Pabbatharama Viharaya,Temples,Culture,6.9242032,80.6099519,way/517320712,https://www.openstreetmap.org/way/517320712,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotagala Pabbatharama Viharaya,Temples,Heritage,6.9242032,80.6099519,way/517320712,https://www.openstreetmap.org/way/517320712,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotagala Pabbatharama Viharaya,Temples,Photography,6.9242032,80.6099519,way/517320712,https://www.openstreetmap.org/way/517320712,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotakedeniya Raja Maha Viharaya,Temples,Temple visit,7.204718,80.5893256,node/3756837258,https://www.openstreetmap.org/node/3756837258,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotakedeniya Raja Maha Viharaya,Temples,Culture,7.204718,80.5893256,node/3756837258,https://www.openstreetmap.org/node/3756837258,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotakedeniya Raja Maha Viharaya,Temples,Heritage,7.204718,80.5893256,node/3756837258,https://www.openstreetmap.org/node/3756837258,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotakedeniya Raja Maha Viharaya,Temples,Photography,7.204718,80.5893256,node/3756837258,https://www.openstreetmap.org/node/3756837258,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotaweheragala Purana Viharaya,Temples,Temple visit,6.7321801,81.1228077,node/2155776662,https://www.openstreetmap.org/node/2155776662,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotaweheragala Purana Viharaya,Temples,Culture,6.7321801,81.1228077,node/2155776662,https://www.openstreetmap.org/node/2155776662,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotaweheragala Purana Viharaya,Temples,Heritage,6.7321801,81.1228077,node/2155776662,https://www.openstreetmap.org/node/2155776662,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotaweheragala Purana Viharaya,Temples,Photography,6.7321801,81.1228077,node/2155776662,https://www.openstreetmap.org/node/2155776662,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koththiyapulai Kali Kovil,Temples,Temple visit,7.6421584,81.684004,way/463204673,https://www.openstreetmap.org/way/463204673,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koththiyapulai Kali Kovil,Temples,Culture,7.6421584,81.684004,way/463204673,https://www.openstreetmap.org/way/463204673,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koththiyapulai Kali Kovil,Temples,Heritage,7.6421584,81.684004,way/463204673,https://www.openstreetmap.org/way/463204673,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koththiyapulai Kali Kovil,Temples,Photography,7.6421584,81.684004,way/463204673,https://www.openstreetmap.org/way/463204673,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koththiyapulai Kalliyathoddam Kali Kovil,Temples,Temple visit,7.6414403,81.6779031,way/463204674,https://www.openstreetmap.org/way/463204674,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koththiyapulai Kalliyathoddam Kali Kovil,Temples,Culture,7.6414403,81.6779031,way/463204674,https://www.openstreetmap.org/way/463204674,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koththiyapulai Kalliyathoddam Kali Kovil,Temples,Heritage,7.6414403,81.6779031,way/463204674,https://www.openstreetmap.org/way/463204674,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koththiyapulai Kalliyathoddam Kali Kovil,Temples,Photography,7.6414403,81.6779031,way/463204674,https://www.openstreetmap.org/way/463204674,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koththiyapulai Pillaiyar temple,Temples,Temple visit,7.6395138,81.685336,way/463203379,https://www.openstreetmap.org/way/463203379,DERIVED_FROM_OSM_CATEGORY_AND_NAME
